,GQQ,LDA,serie
53,0.00024190674550117475,0.17138551048062992,"[ 2.05044167e-05 -2.07321247e-05  2.03147679e-05 ... -6.62553260e-06
 -4.84972915e-06  2.23899208e-05]"
54,7.033775659226471e-05,0.28047926093337366,"[-7.31926313e-07 -1.53807107e-05  2.06348841e-05 ...  1.72344880e-05
 -7.95746272e-06  4.23669149e-05]"
55,0.0003204823493685449,0.17091858450884317,"[-4.53232761e-06  2.84083669e-06 -1.03163149e-05 ... -8.27746204e-06
  1.01239574e-05  1.92979951e-05]"
56,0.00025816589866789474,0.18118921612483965,"[ 1.64116991e-06 -7.74896580e-07 -2.78608637e-05 ...  1.54091525e-05
 -2.64288847e-07  3.05519229e-06]"
57,0.00018432816297775378,0.1502721175156047,"[ 5.33749681e-06 -8.62888946e-06  8.98428701e-06 ...  6.85800410e-07
 -2.63665883e-06  1.02543116e-05]"
58,0.0003305187164664991,0.17397180841130944,"[-8.77868320e-06 -1.17393896e-05  1.52110505e-05 ...  3.38969310e-06
  2.16165407e-06  2.00076849e-05]"
59,0.0003236787188433121,0.12548867548579687,"[1.03092995e-05 1.18481539e-05 4.13277640e-06 ... 2.68664793e-06
 6.83863825e-06 5.53055336e-07]"
60,0.0002155150150821017,0.19810463479366752,"[ 1.76084086e-06  1.87617380e-05  1.38167436e-05 ... -3.59281718e-06
 -1.08823455e-05 -2.60736101e-05]"
61,0.00013240095551314557,0.16993849681132636,"[-1.73084564e-06  4.37446269e-06  1.76255911e-05 ... -1.05632455e-05
  1.39183829e-05  9.72538903e-07]"
62,0.0002659484869701467,0.14710514230576405,"[-1.23144460e-06  1.13144387e-05  1.49078131e-05 ...  1.85737816e-05
 -1.31223523e-05  2.93814308e-07]"
63,0.00024913266080184293,0.13748390143853856,"[-1.37242179e-05  7.61698227e-07 -1.11095600e-05 ... -7.32836438e-06
 -8.15832475e-06 -2.54775572e-06]"
64,0.00014789966702399848,0.14147465217240685,"[ 2.08713229e-06  1.53518911e-05  8.45347742e-06 ...  5.94670949e-06
  2.70703313e-06 -7.06270081e-06]"
65,0.0001379621341455195,0.2950001807134191,"[ 8.20477816e-06 -1.08004504e-05 -1.09461030e-05 ... -1.73228768e-05
  9.24998543e-06 -6.12929035e-06]"
66,0.00028768049833349796,0.1510286719479986,"[9.47603838e-10 4.97722868e-06 4.25642667e-06 ... 3.94593634e-06
 2.46345618e-06 2.89094948e-05]"
67,0.00017276017122225262,0.1216770204464417,"[-7.30948164e-06  1.16669440e-05 -1.50940682e-05 ... -1.35878879e-05
  2.50000117e-05  5.35885256e-07]"
68,0.00016311215160380588,0.21396721098726132,"[-7.33276142e-06  2.35954031e-05  5.56465433e-06 ...  1.06436460e-05
  9.96013528e-06  4.14154804e-06]"
69,0.00013648520207321102,0.18494452263163244,"[ 1.43510982e-06 -2.26104678e-05  1.19936545e-05 ...  1.26777726e-06
  1.80477398e-05  1.71962730e-05]"
70,0.00017743363377953347,0.33689220279723336,"[ 2.41839247e-05 -2.28578551e-05  1.12296691e-06 ...  6.87582199e-06
 -1.10092597e-05 -1.73519882e-05]"
71,0.0002977560006258706,0.16995481077856156,"[ 1.55046358e-05  1.05708666e-05  1.60185632e-05 ...  7.68146045e-06
 -9.80362428e-06  1.05108920e-05]"
72,0.00012415405985222172,0.1390542933669197,"[-9.43665574e-06  9.46617411e-06  7.16099841e-06 ...  1.12946185e-05
 -1.01272748e-06  1.42931488e-05]"
73,0.00020966021774260213,0.2429455272429812,"[-1.05384355e-05  1.92431998e-05 -8.53525545e-06 ...  1.31147908e-05
  7.63604667e-06 -6.23890959e-06]"
74,0.0005085752865330306,0.21256849234979389,"[-1.49360163e-05  8.01508069e-08 -1.33743332e-05 ...  7.52980122e-06
  7.87050620e-06  9.25951543e-06]"
75,0.00019707444192573753,0.11792905718806025,"[-8.57895564e-07 -9.05987135e-06  8.94070715e-06 ... -1.13369495e-05
  2.91547548e-06 -1.54903882e-05]"
76,0.00011012113140362878,0.19654766865547,"[-4.23491695e-06  3.72434259e-06  3.64337034e-06 ...  1.33086322e-05
  5.77551311e-08 -7.99062539e-06]"
77,0.0002343745554949095,0.1967245476404853,"[ 6.33383629e-06 -9.49524779e-07  8.69897547e-06 ... -7.74309937e-06
  8.87207978e-06  1.42386624e-05]"
78,0.0002021008470417529,0.14100936100840541,"[ 3.71489273e-06 -7.88110589e-07  8.38679905e-06 ...  1.14061866e-07
  1.01205286e-05 -1.46997014e-05]"
79,0.0006168618521319447,0.13043898505579368,"[-8.47241861e-07 -1.28262677e-06  6.34803918e-06 ... -2.10837989e-07
  8.45227662e-06 -4.66138199e-06]"
80,0.00033918572784286116,0.1775106711240923,"[1.57156553e-05 2.70132334e-05 1.09424978e-05 ... 5.10449535e-06
 6.50205238e-06 1.29617012e-05]"
81,0.00024562903602598496,0.2096815981174148,"[-4.37874657e-06 -2.13359579e-05  3.38195864e-06 ... -2.44823472e-06
 -5.17819755e-07 -2.93885535e-06]"
82,0.00025205780824288926,0.15634101671938652,"[ 9.06948703e-06 -2.18392573e-05  1.01745668e-05 ...  2.34110429e-05
 -7.71646003e-06  5.69212365e-06]"
83,0.00042064033899780195,0.12140907814834827,"[-1.28698516e-05 -1.97324718e-05  1.06692915e-05 ...  1.09054514e-05
  7.39212933e-06 -1.41703180e-05]"
84,0.00023404119017556013,0.10320988494148753,"[ 5.35187987e-06 -2.83386533e-06 -1.09394696e-05 ... -6.27679939e-06
  4.26403575e-06  1.05430637e-05]"
85,0.000132996512966721,0.21358118749002647,"[ 8.41764727e-06  1.87523294e-05 -4.55750058e-06 ...  4.12766893e-06
  1.51635938e-05 -1.09158479e-05]"
86,0.0001542413728742309,0.15849184186516146,"[1.81544283e-05 1.13471660e-05 4.43386337e-06 ... 1.97235648e-05
 5.58862666e-06 7.33274258e-06]"
87,0.0001614927932841459,0.241065472237861,"[-3.25240774e-06 -7.17032430e-06  6.26785539e-06 ...  6.20789344e-06
  6.03892898e-06 -6.02601362e-06]"
88,9.784732899620341e-05,0.16189456123361728,"[-6.80305565e-06  4.62596063e-06 -7.43268056e-06 ...  8.80771176e-06
 -1.74758306e-06 -2.73377298e-06]"
89,0.00048534746746042856,0.14742061560227965,"[-6.72713800e-06 -2.06980222e-07  5.48106092e-06 ...  5.01101170e-06
 -1.61658433e-05  7.79442586e-06]"
90,0.00021330508230066325,0.14522686450387998,"[ 1.46108463e-06 -1.18546690e-05  1.18776541e-05 ... -2.56088960e-05
  7.80287916e-06  6.57393614e-06]"
91,0.00046633780905702693,0.22508069098700004,"[-3.49823165e-06  5.96254904e-06  1.27019026e-05 ... -1.47779507e-05
  1.46558131e-05 -1.87505687e-05]"
92,0.00029763494400236734,0.14507947426618129,"[-1.23110311e-05 -3.88194702e-06  2.01468841e-05 ... -7.66421186e-06
  1.11518545e-05 -1.61715568e-05]"
93,0.00011866493066081674,0.1772533327425112,"[-2.30193573e-06  9.24069295e-06  7.74245384e-06 ... -3.24687459e-06
 -5.47138002e-06 -6.04817478e-08]"
94,0.00022447845080286744,0.17301474232033576,"[-7.89455525e-06 -8.92600824e-06 -8.20870562e-07 ...  3.73690142e-06
  2.62145311e-06  9.25776313e-06]"
95,0.00017607441068390184,0.13604791450127068,"[ 7.95229278e-06  1.09039118e-05  4.66003747e-06 ... -3.64797787e-06
  6.71243996e-06 -6.39809169e-06]"
96,0.00014991228998939565,0.265092843346232,"[ 5.83228379e-06  5.23057145e-06 -6.20255167e-06 ... -4.29517366e-06
  1.40180216e-05  1.39394369e-05]"
97,0.0002342854720269738,0.2376146725422668,"[ 1.10524345e-05  3.45702286e-06 -5.24121453e-08 ...  1.21101999e-05
 -2.90770158e-06 -1.53415794e-05]"
98,0.00024186155147742916,0.18247802218917705,"[-4.27389128e-06 -2.15451016e-05  1.68788649e-05 ... -1.52838056e-05
  1.16267641e-05  1.96522824e-05]"
99,0.00012387228110288806,0.1662279474035538,"[-1.15977064e-05 -1.82303637e-05 -6.52886521e-06 ... -7.53610803e-06
 -1.26960442e-05 -1.26379393e-05]"
100,0.00013308275395651492,0.15499219357714225,"[-5.29382537e-06 -3.25412026e-06 -4.41989579e-06 ... -1.05979190e-05
  2.29742906e-07 -3.97361834e-06]"
101,0.00014191847781408473,0.1365251853098885,"[-8.43898035e-06 -8.90288125e-06  1.98565802e-05 ... -2.32029726e-05
  7.06686983e-06 -1.18247445e-05]"
102,0.0002753430893900344,0.2609468854369712,"[-1.11612084e-05  4.35499426e-06 -1.36838155e-06 ... -3.23205098e-06
  4.67933929e-06 -3.47420544e-06]"
103,0.00021596887373176443,0.2386257260691657,"[-2.64436780e-06  1.20629583e-05 -2.18653757e-05 ...  6.73524093e-06
  2.79223792e-05  2.50782912e-05]"
104,0.00019278868365202317,0.23360665947980858,"[-1.80694468e-05  2.95277844e-06  2.12899315e-06 ...  1.42804112e-05
  8.06716274e-06  6.73748862e-06]"
105,0.00019748544939468538,0.20535040226373963,"[-1.19997123e-05 -8.94487209e-06  8.20546062e-06 ... -9.62388281e-06
  1.01698942e-06 -2.26092180e-06]"
106,0.00023851241669503587,0.12625603977086722,"[-1.07603927e-05 -1.44393409e-05  8.14962107e-06 ...  5.14569334e-06
 -1.64878652e-05 -2.29486686e-05]"
107,0.0001722715460533708,0.19022399022805048,"[-1.72864497e-05  1.06940395e-05 -7.07062720e-06 ...  3.31512467e-06
  6.77144935e-06 -2.68846225e-06]"
108,0.0003572515887088068,0.15004308784965623,"[-9.82418479e-06 -1.53048327e-05  1.70839430e-05 ...  5.03620620e-06
  1.85069240e-05  7.69838831e-06]"
109,0.00023092991200734936,0.19041238821748416,"[-4.55096196e-07 -8.97615523e-06  3.51545661e-06 ... -1.45893626e-06
  6.17904436e-06  5.28968385e-06]"
110,0.00036005626413793124,0.19462411356502995,"[-4.34247845e-06  2.15376722e-05 -1.40511232e-05 ...  1.36159101e-05
  5.97809137e-06  4.31808979e-07]"
111,0.00012981891212671126,0.19786294885149136,"[-5.01341654e-06  2.65665062e-05  3.15298058e-06 ... -4.75855338e-06
 -3.53234689e-06  2.78716229e-06]"
112,0.0002460717080818853,0.1470502944459416,"[-5.89938948e-06 -1.57335658e-05  6.59597047e-06 ...  2.08634514e-05
 -4.27404882e-07  7.16142326e-06]"
113,0.00029127930941985625,0.16117566653785914,"[-1.27100932e-05 -1.24562636e-05  1.41400329e-05 ...  9.28507409e-07
  2.05312756e-05 -1.11728162e-05]"
114,0.0002454466232004737,0.13746974141476934,"[-2.37359522e-05 -9.73982516e-06 -5.35399444e-06 ...  1.93968326e-05
 -2.07659587e-06 -7.21324446e-06]"
115,0.00030261226018235554,0.11165044794043887,"[-5.28484763e-06 -8.36250713e-07  2.20837823e-06 ...  1.48911762e-06
  1.03417559e-05 -3.05452454e-06]"
116,0.0002181822296628555,0.14008039145177592,"[ 6.79208766e-06 -8.46380757e-06 -8.83912698e-06 ...  7.99786636e-06
  1.02640478e-05  1.37331189e-05]"
117,0.0002939194459754546,0.1528290221762576,"[ 2.30859537e-06  4.14365706e-06 -9.07161168e-06 ... -5.01147496e-06
  5.50469304e-06 -6.98043972e-06]"
118,0.0002183188325344254,0.13129566905803502,"[-4.11742358e-06  4.83105430e-06 -1.37500947e-05 ...  1.68373931e-06
  4.96026564e-06 -9.82131095e-06]"
119,0.0003715076006839402,0.19210324037080573,"[-2.94652189e-06  4.80357644e-06  1.82961642e-05 ...  2.40096627e-05
  9.80442554e-06 -7.68519423e-06]"
120,0.0001437525732613798,0.19218806630305973,"[-1.25943132e-05 -5.73712859e-06  2.16418938e-05 ... -1.66009716e-05
 -8.87594308e-06  1.95996573e-06]"
121,0.0003744865825653365,0.16589010491547188,"[-8.76706161e-06 -1.33860305e-06 -3.63860977e-06 ... -1.49459390e-05
  4.17138001e-06  1.86715786e-05]"
122,0.0004773643581067466,0.12489428622661777,"[ 9.13547812e-07  1.51851051e-05  8.16567707e-06 ... -6.27446411e-06
  1.26625870e-05 -4.08844579e-07]"
123,0.00024869760508450245,0.1280926835924772,"[-2.03622550e-06  8.49362606e-06 -4.82082462e-07 ...  6.52372854e-06
  7.36302217e-06 -4.72368228e-07]"
124,0.0003498241405323066,0.29269736815898495,"[-1.44056298e-05 -7.35581513e-06  5.92013494e-06 ...  8.76264212e-06
 -2.20262625e-05 -1.40436224e-05]"
125,0.00026967314273784737,0.1651933646976521,"[ 2.43928356e-05 -1.18199667e-06  1.15117897e-05 ...  6.76746852e-06
  6.96505271e-06  7.86401210e-06]"
126,0.00019929559697284827,0.42338850302797654,"[ 8.44126316e-06 -2.81625426e-06 -2.06269959e-06 ...  9.52230881e-06
 -6.74897703e-06 -2.08778655e-05]"
127,0.00016895863267785138,0.17778405230445746,"[-4.74992643e-08  1.36333738e-05 -1.21433939e-05 ...  1.24006705e-05
  3.15776136e-06 -7.48136571e-06]"
128,0.0003212906566557594,0.13483259145971066,"[ 1.48645548e-05  5.40455473e-06 -1.18385609e-05 ... -1.81068645e-05
  1.05220618e-05 -1.36109564e-06]"
129,0.00021866395658121096,0.1244338106756786,"[-1.74174897e-05 -1.32929234e-05 -2.73799726e-06 ... -4.94564137e-06
 -1.89859170e-05 -6.19397311e-06]"
130,0.00022166034420423308,0.15463139168966974,"[-2.05797917e-06 -4.04967772e-06  1.51672592e-05 ... -2.85498795e-06
 -1.15456066e-05 -1.28431044e-05]"
131,0.00031233676660802345,0.2089032087939356,"[ 1.67724479e-05  2.93312447e-06  5.81533242e-07 ... -1.95663994e-05
  1.74937062e-05 -7.56502128e-06]"
132,0.00016250183228438964,0.18335759987392633,"[ 2.13867147e-05 -1.50390992e-05  4.20094902e-06 ...  1.25729127e-06
 -9.21031296e-06 -6.43547424e-06]"
133,0.0001188804817309208,0.127254539428987,"[ 1.35703920e-05  1.26739288e-05  5.72067083e-06 ... -9.00168524e-06
 -1.76573999e-06  4.77047555e-06]"
134,0.00016625118354984814,0.20310139566143195,"[ 1.05172838e-05  8.20353317e-06  1.45639504e-05 ...  5.62460521e-06
 -1.25938314e-05  1.23353635e-05]"
135,0.0001897193783291229,0.15220388295141227,"[ 2.03970400e-06 -2.74798347e-06 -1.98530172e-05 ... -1.48975930e-05
  1.15011660e-05 -2.61873489e-05]"
136,0.0002044424082482399,0.15720846484804388,"[ 3.00506391e-05 -8.12854965e-06 -7.30740228e-06 ... -2.49382443e-05
 -1.09806115e-05  1.19973628e-05]"
137,0.000293854541535743,0.14376011004472722,"[ 3.02312872e-05 -2.46768092e-05 -5.39731282e-06 ... -5.80350582e-06
 -2.90416145e-06 -1.81883283e-06]"
138,0.00011622616774642491,0.2886377941091097,"[ 1.73664590e-05  6.20151042e-07  4.34939442e-06 ... -2.21077641e-06
 -4.48075872e-06 -2.38604702e-06]"
139,0.00010272904543717765,0.1530101940418337,"[-1.91168505e-06  1.49988307e-06 -1.11041326e-06 ...  5.36459824e-06
  6.19492129e-06  1.13188766e-05]"
140,0.00022184750861753422,0.14245588701964482,"[-1.83508980e-05  3.04152473e-06  8.98566050e-06 ...  2.40709640e-05
  1.50804296e-05 -2.12820848e-06]"
141,0.00016433696900863826,0.23586660602150275,"[ 2.34105586e-06  4.42035151e-06  9.42879123e-07 ...  1.84297452e-05
  3.92759421e-07 -2.94118768e-06]"
142,0.0002793911881181499,0.17426396744431547,"[ 2.43942284e-06  1.60067268e-05 -4.82049747e-06 ... -6.19262633e-06
 -5.60335383e-06 -1.09173733e-06]"
143,0.00032502536379563907,0.14249961018223598,"[ 2.04748194e-06 -6.06880767e-06 -2.49829147e-06 ... -1.31962947e-05
 -9.16594329e-06 -1.72494907e-06]"
144,0.0003231677642210329,0.3078986507096868,"[ 1.24011132e-05  1.17463966e-05 -9.97836922e-06 ...  8.69492349e-07
  7.75959006e-06 -1.17215865e-05]"
145,0.00023574898455847038,0.14182312273267325,"[-1.85788627e-06  9.42694893e-06  6.00474501e-06 ...  5.04725923e-06
  1.89399751e-05  5.33323116e-06]"
146,0.00015189859509656678,0.1896775778496513,"[ 5.52665746e-06  6.82341992e-06  7.90034505e-06 ... -1.91227844e-05
  1.38748191e-05  3.96943828e-06]"
147,0.00018515991299405954,0.2756042282105905,"[-9.85482780e-06 -1.33585479e-05  7.57181277e-06 ...  2.02995229e-05
  1.12032145e-06 -1.80689782e-05]"
148,0.00014611009282894383,0.18064748274461553,"[-9.35398303e-06 -1.19646688e-05  1.25215262e-05 ... -1.25740399e-06
  2.59481514e-05 -4.06650329e-06]"
149,0.0001869373007056252,0.15593325437306485,"[ 1.79110395e-06 -9.86455203e-06  9.16256156e-07 ... -2.84517775e-05
  1.48792532e-05 -1.53853898e-05]"
150,0.00021652699798913044,0.23770582441856553,"[-1.15988855e-05 -9.71411109e-06  1.07822949e-05 ... -5.39830293e-06
 -2.03344536e-05 -2.81027648e-05]"
151,0.0002527711349649131,0.15072644126403462,"[ 7.26825965e-06  1.29194139e-05  1.50349110e-07 ... -5.37415050e-07
  5.96342260e-06 -1.79526751e-05]"
152,0.0003826010306287042,0.18172322153944204,"[-1.10782261e-05  1.38876059e-06 -9.30356512e-06 ... -1.92784339e-05
 -9.60926500e-07  2.32143741e-06]"
153,0.000243352867192681,0.20042196091019712,"[ 1.21193271e-05 -3.77704802e-05 -5.38767632e-06 ...  8.09368628e-06
  4.76312483e-06 -1.17962327e-06]"
154,0.00017503750555492026,0.1839426492317155,"[ 2.86051075e-05  1.08817804e-05 -5.95506392e-07 ... -2.54575817e-05
  7.55223270e-06  1.56580321e-06]"
155,0.0002955720191076816,0.15363755372759735,"[ 2.18984153e-05 -1.20072355e-05  1.20159200e-05 ... -1.54929582e-05
 -5.35119302e-06 -6.31280009e-07]"
156,0.00014054168671506773,0.1605903491686902,"[-1.99622217e-06 -5.73219590e-06  6.18837012e-08 ...  3.59001530e-06
 -6.47971320e-06  4.74360377e-06]"
157,0.00027944289440851033,0.1264698838801545,"[ 9.31571210e-06  1.08943702e-05  1.29297664e-05 ... -4.16046436e-09
  3.55903396e-06  3.61456803e-06]"
158,0.0002662998943691042,0.23871804056015603,"[ 1.21109345e-05 -6.06143671e-06  2.42966720e-05 ... -1.77426345e-06
  9.03258791e-06 -1.32058440e-05]"
159,9.780102350387399e-05,0.17532428725137858,"[-5.15385429e-06  6.29131639e-06 -2.78496671e-06 ... -2.01890350e-06
 -4.88527778e-06  6.47769318e-07]"
160,0.0002411326305282735,0.14946164447297053,"[ 3.21484060e-06 -8.75564906e-06 -5.74087454e-06 ...  4.88989747e-06
 -1.33118191e-05 -3.02747231e-06]"
161,0.0001909496196927929,0.20472257253610465,"[-6.87357432e-07  1.33371336e-05  2.88597098e-06 ... -7.04152019e-06
  3.18365802e-06  4.59542848e-06]"
